"","Name","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"3689","0-0","GO:0035825","homologous recombination","13/2163","13/4443",8.469988607743e-05,0.000473472363172834,0.000267696218892088,"Klp3A/pch2/Mcm5/Fancd2/Fancm/p53/spn-A/Xpc/mms4/mei-38/Brca2/Sxl/Top2",13
"3690","0-0","GO:0045839","negative regulation of mitotic nuclear division","13/2163","13/4443",8.469988607743e-05,0.000473472363172834,0.000267696218892088,"trbl/Chro/Bub1/aurB/BuGZ/Bub3/Zwilch/rod/Mtor/Mad1/Zw10/BubR1/mad2",13
"3691","0-0","GO:0051985","negative regulation of chromosome segregation","13/2163","13/4443",8.469988607743e-05,0.000473472363172834,0.000267696218892088,"Chro/Bub1/aurB/BuGZ/Bub3/Zwilch/rod/Mos/Mtor/Mad1/Zw10/BubR1/mad2",13
"3692","0-0","GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","13/2163","13/4443",8.469988607743e-05,0.000473472363172834,0.000267696218892088,"Chro/Bub1/aurB/BuGZ/Bub3/Zwilch/rod/Mos/Mtor/Mad1/Zw10/BubR1/mad2",13
"3693","0-0","GO:1905819","negative regulation of chromosome separation","13/2163","13/4443",8.469988607743e-05,0.000473472363172834,0.000267696218892088,"Chro/Bub1/aurB/BuGZ/Bub3/Zwilch/rod/Mos/Mtor/Mad1/Zw10/BubR1/mad2",13
"3694","0-0","GO:0030178","negative regulation of Wnt signaling pathway","23/2163","27/4443",8.86292781073307e-05,0.000494202159221924,0.000279416624247025,"sgg/crol/Sulf1/Cdc16/gro/Apc/wts/fz4/Sin3A/Cul1/Duba/CtBP/tum/hpo/lic/nej/slmb/pav/CkIalpha/HUWE1/nmo/pbl/aop",23
"3695","0-0","GO:0010847","regulation of chromatin assembly","16/2163","17/4443",8.94052596341094e-05,0.000496054988937639,0.0002804641943857,"lwr/piwi/Su(var)3-7/Mekk1/CG5815/Acf/HP1b/wde/Stat92E/egg/Su(var)3-3/CoRest/pgc/hop/Bap60/Ulp1",16
"3696","0-0","GO:0018108","peptidyl-tyrosine phosphorylation","16/2163","17/4443",8.94052596341094e-05,0.000496054988937639,0.0002804641943857,"Wee1/Btk29A/Fak/tor/Ptpmeg2/CG14408/Ptpmeg/Csk/Src64B/Ack-like/Src42A/Ptp61F/Ack/hop/Abl/Cbl",16
"3697","0-0","GO:0060627","regulation of vesicle-mediated transport","51/2163","72/4443",0.00010219712451293,0.000565625669333941,0.000319798714278346,"Rab27/crq/Sec20/numb/Uvrag/BicD/brat/Nak/neur/AP-1mu/Cortactin/CG7956/CASK/Syx18/cindr/krz/Smurf/Crag/Ppt1/O-fut1/drk/wash/vap/Rab10/mim/spri/lap/step/gish/mnb/Nedd4/Sep4/Rbsn-5/Gprk2/Rab8/nsl1/pyd/norpA/scrib/mib1/garz/AP-2alpha/Rap1/Sec16/Tomosyn/NFAT/Graf/Tao/ArfGAP1/Cbl/Sep1",51
"3698","0-0","GO:0007267","cell-cell signaling","143/2163","236/4443",0.000106454868188361,0.000587736013010307,0.000332299666521692,"Vps26/sgg/N/CG6927/Plc21C/skd/Wnk/Csp/Ten-m/mts/Pka-C1/CycY/crol/crok/CG6583/Sirt1/Syx5/BicD/dnt/hyx/pum/Kcmf1/hyd/trbd/tws/Fmr1/Ipp/Akt1/Sulf1/wrd/Ssdp/Dl/RhoGAP92B/Pi3K92E/Usp8/CASK/Cdc16/spas/Syx18/veli/Smg6/Tnks/gro/Apc/wts/dco/pygo/botv/fz4/amx/flw/BTBD9/Arf51F/mam/Prosap/arr/Fsn/Sin3A/Syx6/Galphao/Cul1/nito/lgs/Hrs/Pten/arm/Dg/ewg/Duba/CtBP/dlg1/Pink1/Dyb/spen/Dyrk2/Mctp/tum/lap/Mer/gish/Pka-R1/Hip14/vlc/Dys/Atg1/Vps45/inaE/lqfR/hpo/lic/nej/osa/Csk/Src64B/apt/mr/Hipk/ebd1/mib1/opm/CkIIalpha/Glut1/Src42A/ttv/Sec6/Snap24/slmb/InR/Letm1/Rap1/scramb2/Eip63E/pav/dsh/Kap3/Tomosyn/CkIalpha/NFAT/Nadsyn/HDAC6/HUWE1/X11L/stas/por/Cdc42/kto/Rnf146/rogdi/Abl/Smn/dlp/fz/DCTN1-p150/Syx13/crim/rt/wls/FoxK/SH3PX1/nmo/pbl/Klp64D/aop",143
"3699","0-0","GO:0009994","oocyte differentiation","85/2163","131/4443",0.000109355356427619,0.000602262504857527,0.000340512789913327,"egh/swa/l(2)gl/Hrb27C/Pka-C1/piwi/wek/BicD/spir/CG7483/Ras85D/Fmr1/Lkb1/CG9925/ea/Atx2/spn-E/msps/sll/loco/Dcr-1/asp/spz/Sry-delta/spn-A/heph/stau/flw/MESR4/Khc/krimp/Lis-1/tej/Mos/muskelin/drosha/chb/mael/csul/Nup154/btz/dap/gus/Dg/orb/osk/polo/DCP2/tapas/dlg1/Grip128/del/spn-F/Mer/IKKepsilon/glo/Pka-R1/wisp/par-1/Rbsn-5/didum/lic/Dhc64C/aPKC/Gprk2/cic/AGO1/milt/psq/egl/scrib/sqd/jvl/Sxl/CkIIalpha/rump/vas/slmb/Ge-1/enc/Rok/baz/Smn/nudE/mio",85
"3700","0-0","GO:0045927","positive regulation of growth","58/2163","84/4443",0.00011071624903023,0.000608259294426522,0.000343903310708151,"srl/Tor/Arfip/Akt1/RhoGAP92B/Pi3K92E/p53/Rassf/spas/puf/Lnk/Wdr24/dco/CycG/stau/Snx16/Smox/Sin1/Vang/babo/pnut/sax/Hcf/mbt/Arp2/Med/dlg1/Nipped-B/step/mnb/bun/lic/pico/yki/Pdk1/Hipk/ebi/Hph/kis/wap/Pak/S6k/InR/trio/dsh/jub/CycD/sl/rictor/pcm/Smn/fz/Abp1/ssp/simj/nmo/Mad/cpb",58
"3701","0-0","GO:1903311","regulation of mRNA metabolic process","73/2163","110/4443",0.000114915758215418,0.000629783420023712,0.000356072821508558,"CG4119/U2af38/Rm62/Rga/CG2926/CG14641/Hel25E/Hrb27C/snRNP-U1-70K/x16/Mettl14/Rsf1/piwi/bru1/swm/pum/Fmr1/Hrb87F/Rpb7/spn-E/SF1/CG13850/Mettl3/twin/Rox8/CG5728/Nab2/Ythdf/Hrb98DE/Marf1/Not3/dom/Psi/fl(2)d/nito/Srp54/B52/osk/gw/DCP2/Son/Hakai/Tis11/Saf-B/CG17454/Not1/Spf45/AGO3/Larp7/mub/AGO1/qkr58E-2/qkr58E-1/sqd/Sxl/Doa/Patr-1/Sf3a1/rump/SF2/Ge-1/PAN3/Ythdc1/CG6227/U2af50/Flacc/Pep/CG9705/roq/Srrm1/Pop2/smg/Cpsf6",73
"3702","0-0","GO:0070727","cellular macromolecule localization","215/2163","371/4443",0.00011650100070673,0.000636910116333126,0.000360102179510443,"Rbf/Vps26/wapl/sgg/Parg/Snx27/swa/l(2)gl/Rich/Rab23/Pi4KIIalpha/Lam/Hrb27C/emb/Akap200/numb/Pka-C1/Snx17/Ripalpha/Dnz1/CG6230/Tom70/Syx5/BicD/RanGAP/spir/dia/Sas-4/CG7483/Kap-alpha3/CG9393/AP-1mu/Tsp86D/Arfip/Ranbp9/CG14712/aurA/mbo/Lkb1/su(Hw)/spn-E/msps/Vps39/CG7218/RhoGAP92B/Cortactin/CASK/Nup133/p53/KrT95D/veli/Osbp/Nup358/Tnks/Lnk/CG5447/His2Av/Apc/WASp/Sry-delta/spn-A/wts/Zwilch/rod/Ttc7/Eb1/Naus/stau/Hyccin/Snx16/pod1/cm/Tom40/sws/Crag/Arfrp1/AP-1gamma/Aladin/Gga/Khc/Lis-1/CG8314/Arf51F/Pex13/Nup54/Mtor/Syx6/Sec24AB/CG8027/Nup50/pnut/CG11141/Ank/mael/Hrs/CG33298/csul/Nup154/Pten/Rab32/arm/Nup98-96/btz/Rab10/Rab35/Nup153/orb/osk/polo/DCP2/Cog3/tral/dlg1/Pink1/Grip128/Rab21/Nipped-B/lt/tum/spn-F/Mer/p/ttm50/glo/Clbn/crb/Sep4/wisp/par-1/app/Vps45/Rbsn-5/Atg13/didum/kug/Dhc64C/aPKC/Rab8/Mi-2/Fs(2)Ket/milt/CG10344/Nup214/egl/RabX1/Nxt1/tamo/scrib/sqd/jvl/opm/CkIIalpha/rdx/Hph/AP-2alpha/PIG-V/ebo/Gp210/Sec6/Sec15/Cenp-C/Topors/dop/Pen/rump/vas/Ge-1/Herc4/Cnb/enc/Ack/pav/Cip4/CG1847/Sec16/Rab40/Nup93-1/jub/g/Ranbp16/Rok/X11L/Nup35/rictor/car/Cdc42/Ranbp21/AP-1-2beta/Nup205/Kap-alpha1/Apl/Abl/Smn/Pex3/dlp/DCTN1-p150/Syx13/wls/OXA1L/CG32022/Pex2/GAPsec/msk/Rab19/Arl5/pbl/Sec63/Vps8/Tnpo/Rcc1/Klp64D/Srp54k/Sep1/Su(dx)/AIF",215
"3703","0-0","GO:0032879","regulation of localization","181/2163","307/4443",0.000117056090764558,0.000638383948657443,0.000360935468570563,"Rbf/Rab27/wapl/sgg/swa/crq/Pi3K21B/l(2)gl/trbl/Wnk/dgrn/Sec20/Rab23/Lam/homer/Hrb27C/Akap200/Sema1a/numb/Pka-C1/Bug22/crok/CG6583/Tor/Uvrag/BicD/brat/Nak/RanGAP/swm/neur/AP-1mu/aurA/prd1/Su(fu)/mbo/spn-E/Akt1/RhoGAP92B/Pi3K92E/Cortactin/CG7956/CASK/p53/Syx18/Nup358/Lnk/wdb/Apc/Cnx99A/cindr/wts/dco/krz/stau/olf186-F/Smurf/Sema1b/Crag/Ppt1/Aladin/shg/Sema2a/Khc/CG8195/O-fut1/drk/Sin3A/wash/Mtor/Vang/Rme-8/LRP1/LRR/PlexB/mael/Hrs/Nup154/Pten/Rab32/mbc/Nup98-96/vap/Rab10/Rab35/mim/ena/gw/Slik/Asap/tral/Dyb/PlexA/Mctp/NKAIN/spri/spn-F/lap/step/gish/mnb/Nedd4/cno/crb/Hip14/Sep4/kuz/Dys/par-1/Rbsn-5/didum/aPKC/CG42797/east/Ptpmeg/Gprk2/Rab8/Mi-2/nsl1/pyd/norpA/Evi5/Fs(2)Ket/Nup214/tamo/scrib/mib1/rdx/garz/Glut1/ens/AP-2alpha/CG44774/sima/kis/Ptp61F/slmb/S6k/InR/lola/Rap2l/Herc4/Rap1/msn/enc/sbr/Gapvd1/dsh/BORCS5/Sec16/Tomosyn/hep/NFAT/Lsd-2/Stim/Graf/sl/U2af50/Fur2/Rok/par-6/Cdc42/Tao/Abl/dlp/fz/ArfGAP1/crim/wls/SH3PX1/Cbl/pbl/Galphai/Rcc1/Klp64D/Sep1/Ptpa/lilli/Su(dx)/aop/S",181
"3704","0-0","GO:0007298","border follicle cell migration","62/2163","91/4443",0.000119286530629181,0.00064896516420158,0.000366917974863995,"Raf/egh/N/Rala/brn/Hrb27C/Ced-12/Ras85D/Akt1/Dl/Pi3K92E/Cortactin/CASK/veli/cindr/wts/EcR/Dsor1/shg/Lis-1/Vang/Rme-8/Hrs/mbc/mim/Stat92E/ena/Ptpmeg2/spri/jing/psidin/kuz/par-1/hpo/Dhc64C/Ptpmeg/kibra/apt/yki/spoon/kis/Sec6/Sec15/dop/slmb/InR/Rap1/Mrtf/msn/dsh/hop/hep/sl/baz/par-6/Vav/dome/fz/nudE/Cbl/aop/cpb",62
"3705","0-0","GO:0008104","protein localization","247/2163","432/4443",0.000121778041518915,0.000660911895233723,0.00037367252903479,"Rbf/Vps26/wapl/boi/sgg/Parg/Snx27/l(2)gl/Rich/dgrn/Madm/Rab23/Pi4KIIalpha/Lam/CG9044/slam/emb/Akap200/borr/numb/Snx17/Ripalpha/Dnz1/CG6230/Tom70/Tor/pkaap/Syx5/cact/BicD/RanGAP/dia/Sas-4/neur/Kap-alpha3/CG9393/AP-1mu/Tsp86D/Arfip/Ranbp9/CG14712/aurA/prd1/Su(fu)/mbo/Lkb1/flfl/su(Hw)/Vps39/CG7218/RhoGAP92B/Cortactin/CASK/Nup133/p53/KrT95D/veli/Osbp/Nup358/Tnks/Lnk/CG5447/His2Av/pins/Klp98A/Apc/WASp/wts/Zwilch/rod/Ttc7/Eb1/Naus/stau/Hyccin/Snx16/pod1/cm/Tom40/sws/Crag/Arfrp1/AP-1gamma/ric8a/Aladin/Gga/shg/Tango11/Lis-1/CG8314/Arf51F/Lap1/Pex13/Nup54/Mtor/Syx6/Sec24AB/CG8027/Nup50/pnut/CG11141/cos/Ank/mael/Hrs/CG33298/csul/Nup154/Pten/Rab32/arm/Nup98-96/btz/gus/Rab10/Rab35/Nup153/osk/polo/gw/Asap/Cog3/tral/gukh/dlg1/Pink1/lark/Rab21/Nipped-B/lt/tum/spn-F/Mer/Tpst/p/mol/ttm50/Clbn/cno/crb/bora/Hip14/Sep4/par-1/app/Incenp/Vps45/Atg13/scra/didum/kug/Dhc64C/aPKC/Rab8/Mi-2/Evi5/Fs(2)Ket/milt/CG43367/rad50/CG10344/Nup214/RabX1/yki/Nxt1/tamo/scrib/smash/mib1/opm/rdx/garz/Hph/AP-2alpha/PIG-V/Doa/ebo/Gp210/Sec6/Sec15/Cenp-C/Topors/dop/Ptp61F/Pen/vas/Herc4/Cnb/Ack/pav/Cip4/Gapvd1/Klp10A/Tango10/CG1847/Tango4/Sec16/Rab40/Tomosyn/Nup93-1/jub/g/Ranbp16/Rok/baz/X11L/par-6/por/Nup35/rictor/car/Cdc42/Ranbp21/AP-1-2beta/Nup205/Kap-alpha1/Apl/Abl/Smn/Pex3/dlp/DCTN1-p150/Syx13/CG10616/wls/OXA1L/SH3PX1/CG32022/Pex2/GAPsec/msk/Rab19/Arl5/pbl/Sec63/Galphai/Vps8/Tnpo/Rcc1/Klp64D/Srp54k/Sep1/Ptpa/Su(dx)/AIF/Tango14/S",247
"3706","0-0","GO:0032868","response to insulin","43/2163","59/4443",0.000124891006546049,0.000672906724426421,0.000380454277392021,"sgg/dock/Pi3K21B/trbl/Mkrn1/srl/mts/Hnf4/STUB1/Tor/Sirt1/Fmr1/Akt1/wrd/Pi3K92E/Tsc1/Lnk/wdb/CycG/Dsor1/Sin1/drk/Cul1/Pten/Rab10/HDAC4/step/Mob4/Sik3/Tl/Rab8/Pdk1/tgo/sima/Ptp61F/PRAS40/slmb/S6k/InR/sl/rictor/Mkp3/Ilp8",43
"3707","0-0","GO:0043434","response to peptide hormone","43/2163","59/4443",0.000124891006546049,0.000672906724426421,0.000380454277392021,"sgg/dock/Pi3K21B/trbl/Mkrn1/srl/mts/Hnf4/STUB1/Tor/Sirt1/Fmr1/Akt1/wrd/Pi3K92E/Tsc1/Lnk/wdb/CycG/Dsor1/Sin1/drk/Cul1/Pten/Rab10/HDAC4/step/Mob4/Sik3/Tl/Rab8/Pdk1/tgo/sima/Ptp61F/PRAS40/slmb/S6k/InR/sl/rictor/Mkp3/Ilp8",43
"3708","0-0","GO:1901652","response to peptide","43/2163","59/4443",0.000124891006546049,0.000672906724426421,0.000380454277392021,"sgg/dock/Pi3K21B/trbl/Mkrn1/srl/mts/Hnf4/STUB1/Tor/Sirt1/Fmr1/Akt1/wrd/Pi3K92E/Tsc1/Lnk/wdb/CycG/Dsor1/Sin1/drk/Cul1/Pten/Rab10/HDAC4/step/Mob4/Sik3/Tl/Rab8/Pdk1/tgo/sima/Ptp61F/PRAS40/slmb/S6k/InR/sl/rictor/Mkp3/Ilp8",43
"3709","0-0","GO:0071824","protein-DNA complex subunit organization","49/2163","69/4443",0.0001259639448867,0.0006758364864943,0.000382110733584246,"dhd/Spt6/Spc105R/Hat1/chm/YL-1/Bdp1/CG8677/Taf1/Taf7/M1BP/TAF1B/Taf12/Su(var)3-7/BigH1/Set/MRG15/Brf/XNP/CG5815/yem/spn-A/rod/Acf/DMAP1/Hira/Caf1-180/dom/Bap55/dup/mam/cid/mars/Iswi/E(Pc)/Caf1-105/Nipped-A/Chrac-14/Tbp/Chd1/mrn/Xpd/enok/Cenp-C/Dsp1/HipHop/TfIIEalpha/Taf2/Tfb4",49
"3710","0-0","GO:0030717","oocyte karyosome formation","18/2163","20/4443",0.000126643778104254,0.0006758364864943,0.000382110733584246,"lid/Btk29A/lok/spir/tefu/spn-E/ball/spn-A/krimp/tej/Nup154/kel/del/pds5/Src64B/vas/enc/Nup93-1",18
"3711","0-0","GO:0045746","negative regulation of Notch signaling pathway","18/2163","20/4443",0.000126643778104254,0.0006758364864943,0.000382110733584246,"dx/l(2)gl/numb/Uvrag/Su(H)/H/shams/CycG/krz/rumi/Nedd4/crb/Eps-15/msn/Ndfip/Cbl/insv/Su(dx)",18
"3712","0-0","GO:0061988","karyosome formation","18/2163","20/4443",0.000126643778104254,0.0006758364864943,0.000382110733584246,"lid/Btk29A/lok/spir/tefu/spn-E/ball/spn-A/krimp/tej/Nup154/kel/del/pds5/Src64B/vas/enc/Nup93-1",18
"3713","0-0","GO:0007405","neuroblast proliferation","46/2163","64/4443",0.000127012752231387,0.000676191699974716,0.000382311567493472,"N/l(2)gl/Snr1/mts/numb/brat/Zif/tws/Fmr1/Lkb1/flfl/msps/mor/loco/p53/pins/Apc/wts/Smox/ric8a/Lis-1/clu/babo/ana2/mud/polo/cnn/bun/Mob4/zld/hpo/Dhc64C/aPKC/osa/enok/InR/Mcm3/HDAC1/Bap60/baz/par-6/Cdc42/brm/CycA/E(z)/Galphai",46
"3714","0-0","GO:0010033","response to organic substance","179/2163","304/4443",0.000140918182725732,0.000748439564310541,0.000423159738601337,"G9a/hfw/Edem1/trr/csw/Raf/sgg/Ptp4E/cv/Usp30/dock/lwr/Pi3K21B/l(2)gl/CG5199/trbl/Mkrn1/PEK/srl/CG11070/homer/mts/Akap200/CG13398/Hnf4/Pka-C1/STUB1/Tor/CG9934/Sirt1/Edem2/Sos/Faf2/Mkk4/pum/Ras85D/Fmr1/Arfip/CG3061/su(Hw)/put/Akt1/CG5823/wrd/Pi3K92E/CASK/Efa6/Hrd3/Tsc1/CG13605/REPTOR/lili/Nup358/Lnk/gro/wdb/alpha-Man-Ib/Trc8/Cnx99A/dco/CycG/Cul2/EcR/botv/Smurf/Smox/Dsor1/Zpr1/CG9304/Lis-1/casp/Arf51F/Sin1/drk/Iswi/shn/babo/sax/Cul1/Pten/Nup98-96/Cyp6v1/Atf6/vap/Rab10/CG8405/slpr/Med/mav/Stat92E/for/kek5/HDAC4/dlg1/nopo/hang/Tab2/alph/step/Vrp1/rig/Pka-R1/Mob4/pzg/dl/Utx/Hr39/lic/Trf2/Sik3/uex/Tl/Rab8/Src64B/bel/apt/Sesn/MAN1/Brca2/Pdk1/E(bx)/hppy/Lpt/tgo/rdx/Bx/ttv/GlyS/jnj/sima/Ote/Ptp61F/Pak/PRAS40/slmb/S6k/InR/Duox/trio/Rap1/CG1317/msn/Strip/Ack/hop/Ptp10D/hep/Set2/HUWE1/sl/CG4880/CG15814/rictor/dome/Tao/kto/cyc/Mkp3/ftz-f1/Crtc/rogdi/Ilp8/dlp/Gbs-70E/Ube3a/RasGAP1/Tat/CG7182/pbl/CG7546/CTCF/CG4603/Dd/Tak1/tank/Hydr2/Mad/aop/S",179
"3715","0-0","GO:0050807","regulation of synapse organization","67/2163","100/4443",0.00014134518291458,0.00074892850473223,0.000423436180295362,"sgg/Ten-m/Tor/brat/RtGEF/pum/Fmr1/Arfip/put/Atx2/Akt1/Pak3/RhoGAP92B/Pi3K92E/CASK/spas/Tsc1/veli/WASp/Cul5/Cul2/Fak/stau/Snx16/Top3beta/Sin1/Fsn/Galphao/sax/Arp2/Med/mav/ewg/ena/Ada2b/dlg1/mnb/Nedd4/Mob2/Mob4/Atg1/Rab8/Src64B/mr/Eps-15/Src42A/Patr-1/kis/Pi4KIIIalpha/Pak/S6k/trio/Spn/Strip/Cip4/rictor/Cdc42/Tao/Abl/Smn/dbo/Abp1/Ube3a/simj/nmo/Mad/cpb",67
"3716","0-0","GO:0022416","chaeta development","38/2163","51/4443",0.000142773862542089,0.000754710062988444,0.000426705011603955,"sgg/N/skd/Ten-m/Hem/chm/holn1/ck/hyx/Abi/Atx2/Dl/Hs6st/unk/WASp/sn/Diap2/CtBP/spen/NAT1/Dref/spn-F/IKKepsilon/Ppcs/pyd/Chi/ebi/CkIIalpha/Bx/Sec15/da/Amun/Stim/kto/trc/Abp1/Dronc/Cdk8",38
"3717","0-0","GO:0060548","negative regulation of cell death","53/2163","76/4443",0.000145292737793583,0.00076621358893031,0.000433208982348791,"Rbf/Raf/mof/lin-52/aux/Aatf/Tor/fzy/Nf-YB/E2f2/Ras85D/tefu/Akt1/wrd/Apc/Drice/dco/Debcl/vimar/GlcT/Diap2/CG17019/DUBAI/Drep1/ix/Drep2/Cul1/Pink1/htk/psidin/bun/Ubr3/Opa1/hpo/norpA/RYBP/yki/spag/Pdk1/ebi/Bruce/dmt/slmb/Duox/Usp5/Ack/HUWE1/pcm/msk/syd/CG7546/velo/CG4238",53
"3718","0-0","GO:0071897","DNA biosynthetic process","26/2163","32/4443",0.000147007884119636,0.000772418373463385,0.000436717101275551,"Rbf/DNApol-eta/RpA-70/Orc2/E2f1/Tnks/CycG/geminin/Cdc7/Mcm6/dup/mip120/Dp/Cul4/CycE/Dref/hd/pic/rad50/Brca2/Rev1/DNApol-epsilon255/Pol32/Myb/RecQ4/smid",26
"3719","0-0","GO:0007266","Rho protein signal transduction","20/2163","23/4443",0.000148541994896805,0.000772418373463385,0.000436717101275551,"CG3630/Zir/Spec2/cyst/RhoGEF2/Mtl/cta/RhoGAP1A/tum/CG42674/CG43658/RhoGEF3/trio/Graf/Rok/RhoGAPp190/Cdc42/RhoGAP71E/sti/RhoGAP19D",20
"3720","0-0","GO:0035265","organ growth","20/2163","23/4443",0.000148541994896805,0.000772418373463385,0.000436717101275551,"RtGEF/Akt1/Pi3K92E/p53/Tsc1/Rox8/wts/Pten/Mer/mnb/crb/hpo/kibra/cic/Pdk1/Hipk/kis/wap/InR/Tao",20
"3721","0-0","GO:0042059","negative regulation of epidermal growth factor receptor signaling pathway","20/2163","23/4443",0.000148541994896805,0.000772418373463385,0.000436717101275551,"Ptp4E/RhoGAP5A/pum/Sulf1/tum/Ptpmeg/rno/hppy/Src42A/Ptp61F/Ptp10D/Graf/sl/Vav/Mkp3/Pi3K68D/RasGAP1/Cbl/Gug/ed",20
"3722","0-0","GO:0046822","regulation of nucleocytoplasmic transport","20/2163","23/4443",0.000148541994896805,0.000772418373463385,0.000436717101275551,"sgg/Pka-C1/RanGAP/swm/Su(fu)/mbo/p53/Nup358/wts/Nup154/Nup98-96/Fs(2)Ket/Nup214/tamo/rdx/sbr/U2af50/Abl/Rcc1/Klp64D",20
"3723","0-0","GO:1901185","negative regulation of ERBB signaling pathway","20/2163","23/4443",0.000148541994896805,0.000772418373463385,0.000436717101275551,"Ptp4E/RhoGAP5A/pum/Sulf1/tum/Ptpmeg/rno/hppy/Src42A/Ptp61F/Ptp10D/Graf/sl/Vav/Mkp3/Pi3K68D/RasGAP1/Cbl/Gug/ed",20
"3724","0-0","GO:0001708","cell fate specification","33/2163","43/4443",0.000149785664051644,0.000777078294244722,0.000439351770731528,"N/l(2)gl/chm/numb/Su(H)/Ras85D/put/Dl/Apc/wts/Smox/Ppt1/chn/babo/arm/exd/CycE/dlg1/Mer/bun/hpo/kibra/pyd/yki/scrib/ocm/Fur2/fz/simj/msk/ed/Mad/aop",33
"3725","0-0","GO:0048010","vascular endothelial growth factor receptor signaling pathway","24/2163","29/4443",0.000155243389493713,0.000803528284509126,0.000454306312821514,"Raf/Ptp4E/Ced-12/Tor/Sos/Ras85D/Akt1/Pi3K92E/Tsc1/Lnk/Dsor1/drk/mbc/slpr/Ptp61F/PRAS40/S6k/Ptp10D/hep/Socs16D/Vav/Cdc42/RasGAP1/aop",24
"3726","0-0","GO:0090090","negative regulation of canonical Wnt signaling pathway","22/2163","26/4443",0.000156900065358607,0.000810227589242137,0.000458094028189345,"sgg/Sulf1/Cdc16/gro/Apc/wts/fz4/Sin3A/Cul1/Duba/CtBP/tum/hpo/lic/nej/slmb/pav/CkIalpha/HUWE1/nmo/pbl/aop",22
"3727","0-0","GO:0000578","embryonic axis specification","61/2163","90/4443",0.000170188928351987,0.000866968765419215,0.000490174883376554,"fs(1)N/csw/Raf/fs(1)M3/swa/l(2)gl/Mkrn1/Hrb27C/Pka-C1/spir/bcd/CG7483/hb/pum/Ras85D/CG9925/spn-E/msps/loco/Sry-delta/stau/fs(1)h/Dsor1/Khc/krimp/tej/sax/tor/mael/csul/btz/gus/Dg/orb/osk/DCP2/tapas/dlg1/Grip128/spn-F/Mer/IKKepsilon/glo/par-1/clos/Rbsn-5/didum/lic/aPKC/cic/psq/egl/scrib/sqd/rump/vas/Ge-1/dos/enc/baz/RasGAP1",61
"3728","0-0","GO:0034504","protein localization to nucleus","36/2163","48/4443",0.000170730316032027,0.000866968765419215,0.000490174883376554,"sgg/Parg/Lam/Ripalpha/Kap-alpha3/Ranbp9/CG14712/mbo/Nup133/p53/Nup358/wts/Nup54/Mtor/Nup50/Nup154/Nup98-96/Nup153/osk/Fs(2)Ket/Nup214/Nxt1/tamo/rdx/Gp210/Pen/Nup93-1/Nup35/rictor/Nup205/Kap-alpha1/Apl/msk/Tnpo/Rcc1/Klp64D",36
"3729","0-0","GO:0030177","positive regulation of Wnt signaling pathway","31/2163","40/4443",0.000173818471293074,0.000866968765419215,0.000490174883376554,"skd/Wnk/mts/CycY/hyx/hyd/trbd/tws/Ssdp/Usp8/Tnks/dco/botv/flw/nito/ewg/CtBP/spen/Dyrk2/gish/nej/Hipk/ebd1/ttv/Eip63E/Kap3/kto/Rnf146/dlp/wls/Klp64D",31
"3730","0-0","GO:0031445","regulation of heterochromatin assembly","15/2163","16/4443",0.000173997458833827,0.000866968765419215,0.000490174883376554,"lwr/piwi/Su(var)3-7/Mekk1/Acf/HP1b/wde/Stat92E/egg/Su(var)3-3/CoRest/pgc/hop/Bap60/Ulp1",15
"3731","0-0","GO:0032465","regulation of cytokinesis","15/2163","16/4443",0.000173997458833827,0.000866968765419215,0.000490174883376554,"Lam/aurB/CG5270/aurA/cindr/polo/Cp110/nuf/tum/Incenp/scra/Bruce/feo/Gorab/sti",15
"3732","0-0","GO:0120261","regulation of heterochromatin organization","15/2163","16/4443",0.000173997458833827,0.000866968765419215,0.000490174883376554,"lwr/piwi/Su(var)3-7/Mekk1/Acf/HP1b/wde/Stat92E/egg/Su(var)3-3/CoRest/pgc/hop/Bap60/Ulp1",15
"3733","0-0","GO:0007015","actin filament organization","77/2163","118/4443",0.000174340766330084,0.000866968765419215,0.000490174883376554,"DAAM/N/swa/RhoBTB/Lam/CCDC53/Btk29A/SCAR/Ced-12/ck/qua/spir/dia/Mical/Arfip/Abi/Atx2/Pak3/cdi/Dl/RhoGAP92B/Cortactin/asp/ssh/WASp/cindr/dco/sced/Naus/pod1/sn/RhoGEF2/Khc/wash/LRR/osp/Nup154/Nup98-96/Mtl/Arpc2/Arp2/svr/ena/Hakai/conu/Myo31DF/IKKepsilon/psidin/Vrp1/gish/Pka-R1/didum/pico/Src64B/Ssrp/gek/CG43658/jvl/spoon/Src42A/Svil/Pi4KIIIalpha/Spn/Cip4/dsh/hep/Rok/Cdc42/Abl/Smn/fz/Abp1/Hip1/CG32066/fliI/ed/cpb",77
"3734","0-0","GO:0007094","mitotic spindle assembly checkpoint signaling","12/2163","12/4443",0.000174479402700647,0.000866968765419215,0.000490174883376554,"Chro/Bub1/aurB/BuGZ/Bub3/Zwilch/rod/Mtor/Mad1/Zw10/BubR1/mad2",12
"3735","0-0","GO:0007131","reciprocal meiotic recombination","12/2163","12/4443",0.000174479402700647,0.000866968765419215,0.000490174883376554,"Klp3A/pch2/Mcm5/Fancd2/p53/spn-A/Xpc/mms4/mei-38/Brca2/Sxl/Top2",12
